TimestampUtc,MeetingMonth,EventSlug,SubMarketSlug,Label,Pct,EventEndDateUtc
2026-01-27T08:05:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T08:10:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T08:10:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T08:50:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T08:50:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T08:55:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T08:55:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T10:25:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T10:25:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T12:35:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T12:35:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T13:00:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T13:00:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T14:10:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T14:10:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T15:20:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T15:20:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T15:30:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T15:30:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T15:50:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T15:50:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T16:00:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T16:00:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T16:20:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-27T16:20:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-27T16:30:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-27T16:30:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.0000,2026-03-18T00:00:00Z
2026-01-27T16:35:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-27T16:35:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,12.5000,2026-03-18T00:00:00Z
2026-01-27T16:40:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-27T16:40:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-27T16:45:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T16:45:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-27T17:00:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T17:00:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T18:25:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T18:25:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T18:30:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T18:30:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T18:40:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T18:40:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T20:40:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T20:40:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T20:50:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T20:50:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,11.5000,2026-03-18T00:00:00Z
2026-01-27T20:55:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T20:55:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,12.0000,2026-03-18T00:00:00Z
2026-01-27T21:00:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T21:00:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.0000,2026-03-18T00:00:00Z
2026-01-27T21:15:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T21:15:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.0000,2026-03-18T00:00:00Z
2026-01-27T21:20:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T21:20:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T21:25:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T21:25:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T21:40:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-27T21:40:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-27T22:05:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-27T22:05:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T22:10:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-27T22:10:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.5000,2026-03-18T00:00:00Z
2026-01-27T22:20:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-27T22:20:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T22:25:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-27T22:25:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-27T22:30:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-27T22:30:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T00:00:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T00:00:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T00:15:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T00:15:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T00:40:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T00:40:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.0000,2026-03-18T00:00:00Z
2026-01-28T00:45:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T00:45:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.0000,2026-03-18T00:00:00Z
2026-01-28T01:00:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T01:00:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.0000,2026-03-18T00:00:00Z
2026-01-28T01:15:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T01:15:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T01:35:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T01:35:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.0000,2026-03-18T00:00:00Z
2026-01-28T01:40:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.0000,2026-03-18T00:00:00Z
2026-01-28T01:40:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.0000,2026-03-18T00:00:00Z
2026-01-28T01:45:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.0000,2026-03-18T00:00:00Z
2026-01-28T01:45:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.5000,2026-03-18T00:00:00Z
2026-01-28T01:50:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T01:50:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.5000,2026-03-18T00:00:00Z
2026-01-28T02:45:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.0000,2026-03-18T00:00:00Z
2026-01-28T02:45:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T02:50:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T02:50:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T02:55:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.0000,2026-03-18T00:00:00Z
2026-01-28T02:55:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T03:00:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T03:00:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T03:05:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.0000,2026-03-18T00:00:00Z
2026-01-28T03:05:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T03:20:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,82.5000,2026-03-18T00:00:00Z
2026-01-28T03:20:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,15.0000,2026-03-18T00:00:00Z
